"activity" "subject" "value" "t_f" "action" "measure" "coordinate"
"WALKING_DOWNSTAIRS" "16" -0.0225373369978723 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "17" 0.0677728390673913 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "18" -0.0576548655654545 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "19" -0.205775427307692 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "20" -0.111367747557778 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "21" -0.126388023595556 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "22" -0.0779611213138889 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "23" -0.0578230190203704 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "24" -0.0867069010690909 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "25" 0.00299112856551724 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "26" -0.010752208236 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "27" -0.159826551905227 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "28" -0.141096309502174 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "29" -0.0374126070957292 "t" "BodyGyro" "mean()" "X"
"WALKING_DOWNSTAIRS" "30" -0.0745591301759677 "t" "BodyGyro" "mean()" "X"
"SITTING" "1" -0.045350056512766 "t" "BodyGyro" "mean()" "X"
"SITTING" "2" -0.0454706620434783 "t" "BodyGyro" "mean()" "X"
"SITTING" "3" -0.0385365204807692 "t" "BodyGyro" "mean()" "X"
"SITTING" "4" -0.04944351156 "t" "BodyGyro" "mean()" "X"
"SITTING" "5" -0.0422355209795455 "t" "BodyGyro" "mean()" "X"
"SITTING" "6" -0.0372442282830909 "t" "BodyGyro" "mean()" "X"
"SITTING" "7" -0.04963797197125 "t" "BodyGyro" "mean()" "X"
"SITTING" "8" -0.0547396987173913 "t" "BodyGyro" "mean()" "X"
"SITTING" "9" -0.042328876778 "t" "BodyGyro" "mean()" "X"
"SITTING" "10" -0.0432432176851852 "t" "BodyGyro" "mean()" "X"
"SITTING" "11" -0.0399984915849057 "t" "BodyGyro" "mean()" "X"
"SITTING" "12" -0.0424159182941176 "t" "BodyGyro" "mean()" "X"
"SITTING" "13" -0.0355124856836735 "t" "BodyGyro" "mean()" "X"
"SITTING" "14" -0.0440403326851852 "t" "BodyGyro" "mean()" "X"
"SITTING" "15" -0.0377111130338983 "t" "BodyGyro" "mean()" "X"
"SITTING" "16" -0.0412014042275362 "t" "BodyGyro" "mean()" "X"
"SITTING" "17" -0.042549159015625 "t" "BodyGyro" "mean()" "X"
"SITTING" "18" -0.0333057034385965 "t" "BodyGyro" "mean()" "X"
"SITTING" "19" -0.0214151280054795 "t" "BodyGyro" "mean()" "X"
"SITTING" "20" -0.036405928969697 "t" "BodyGyro" "mean()" "X"
"SITTING" "21" -0.0198712820612471 "t" "BodyGyro" "mean()" "X"
"SITTING" "22" -0.0360430675032258 "t" "BodyGyro" "mean()" "X"
"SITTING" "23" -0.0472583464367647 "t" "BodyGyro" "mean()" "X"
"SITTING" "24" -0.0356229619955882 "t" "BodyGyro" "mean()" "X"
"SITTING" "25" -0.0352052091230769 "t" "BodyGyro" "mean()" "X"
"SITTING" "26" -0.0370217449628205 "t" "BodyGyro" "mean()" "X"
"SITTING" "27" -0.0371830822285714 "t" "BodyGyro" "mean()" "X"
"SITTING" "28" -0.0339018030166667 "t" "BodyGyro" "mean()" "X"
"SITTING" "29" -0.0379271112333333 "t" "BodyGyro" "mean()" "X"
"SITTING" "30" -0.0358426482048387 "t" "BodyGyro" "mean()" "X"
"STANDING" "1" -0.0239877347979245 "t" "BodyGyro" "mean()" "X"
"STANDING" "2" -0.0238623875712963 "t" "BodyGyro" "mean()" "X"
"STANDING" "3" -0.0246626070770492 "t" "BodyGyro" "mean()" "X"
"STANDING" "4" -0.0306449342357143 "t" "BodyGyro" "mean()" "X"
"STANDING" "5" -0.0322711902673214 "t" "BodyGyro" "mean()" "X"
"STANDING" "6" -0.028251913022807 "t" "BodyGyro" "mean()" "X"
"STANDING" "7" -0.0291582212545283 "t" "BodyGyro" "mean()" "X"
"STANDING" "8" -0.0219671978203704 "t" "BodyGyro" "mean()" "X"
"STANDING" "9" -0.029183136346 "t" "BodyGyro" "mean()" "X"
"STANDING" "10" -0.0281854325604545 "t" "BodyGyro" "mean()" "X"
"STANDING" "11" -0.0293141521489362 "t" "BodyGyro" "mean()" "X"
"STANDING" "12" -0.0300030427426229 "t" "BodyGyro" "mean()" "X"
"STANDING" "13" -0.0295492164431579 "t" "BodyGyro" "mean()" "X"
"STANDING" "14" -0.0220886526891667 "t" "BodyGyro" "mean()" "X"
"STANDING" "15" -0.0262433562254717 "t" "BodyGyro" "mean()" "X"
"STANDING" "16" -0.0299337294166667 "t" "BodyGyro" "mean()" "X"
"STANDING" "17" -0.0269576937130769 "t" "BodyGyro" "mean()" "X"
"STANDING" "18" -0.0265873248835616 "t" "BodyGyro" "mean()" "X"
"STANDING" "19" -0.025090574020274 "t" "BodyGyro" "mean()" "X"
"STANDING" "20" -0.0241335049573973 "t" "BodyGyro" "mean()" "X"
"STANDING" "21" -0.0191731896359551 "t" "BodyGyro" "mean()" "X"
"STANDING" "22" -0.0275201762126984 "t" "BodyGyro" "mean()" "X"
"STANDING" "23" -0.0327397745133823 "t" "BodyGyro" "mean()" "X"
"STANDING" "24" -0.0278611511434783 "t" "BodyGyro" "mean()" "X"
"STANDING" "25" -0.0247946750959459 "t" "BodyGyro" "mean()" "X"
"STANDING" "26" -0.0245345837959459 "t" "BodyGyro" "mean()" "X"
"STANDING" "27" -0.026731653905 "t" "BodyGyro" "mean()" "X"
"STANDING" "28" -0.0253281543540506 "t" "BodyGyro" "mean()" "X"
"STANDING" "29" -0.0276075573307692 "t" "BodyGyro" "mean()" "X"
"STANDING" "30" -0.027613853538983 "t" "BodyGyro" "mean()" "X"
"LAYING" "1" -0.016553093978 "t" "BodyGyro" "mean()" "X"
"LAYING" "2" -0.01847660675 "t" "BodyGyro" "mean()" "X"
"LAYING" "3" -0.0208170540330645 "t" "BodyGyro" "mean()" "X"
"LAYING" "4" -0.00923156347222222 "t" "BodyGyro" "mean()" "X"
"LAYING" "5" -0.0218935013501923 "t" "BodyGyro" "mean()" "X"
"LAYING" "6" -0.0079605026754386 "t" "BodyGyro" "mean()" "X"
"LAYING" "7" -0.00282641913096154 "t" "BodyGyro" "mean()" "X"
"LAYING" "8" 0.00535361206851852 "t" "BodyGyro" "mean()" "X"
"LAYING" "9" -0.013632036148 "t" "BodyGyro" "mean()" "X"
"LAYING" "10" -0.019555937162069 "t" "BodyGyro" "mean()" "X"
"LAYING" "11" -0.0191743840136842 "t" "BodyGyro" "mean()" "X"
"LAYING" "12" -0.0146546807316667 "t" "BodyGyro" "mean()" "X"
"LAYING" "13" -0.00973609968045161 "t" "BodyGyro" "mean()" "X"
"LAYING" "14" 0.00505221181607843 "t" "BodyGyro" "mean()" "X"
"LAYING" "15" -0.0168300887791667 "t" "BodyGyro" "mean()" "X"
"LAYING" "16" -0.0161545406857143 "t" "BodyGyro" "mean()" "X"
"LAYING" "17" -0.0234756467113239 "t" "BodyGyro" "mean()" "X"
"LAYING" "18" -0.02517618068 "t" "BodyGyro" "mean()" "X"
"LAYING" "19" -0.0312072730559566 "t" "BodyGyro" "mean()" "X"
"LAYING" "20" -0.0231760616308824 "t" "BodyGyro" "mean()" "X"
"LAYING" "21" -0.0305126188777778 "t" "BodyGyro" "mean()" "X"
"LAYING" "22" -0.0208311371125 "t" "BodyGyro" "mean()" "X"
"LAYING" "23" -0.0113399724663889 "t" "BodyGyro" "mean()" "X"
"LAYING" "24" -0.0143679929444444 "t" "BodyGyro" "mean()" "X"
"LAYING" "25" 0.00372723459589041 "t" "BodyGyro" "mean()" "X"
"LAYING" "26" -0.0170656239526316 "t" "BodyGyro" "mean()" "X"
"LAYING" "27" -0.0195427328781081 "t" "BodyGyro" "mean()" "X"
"LAYING" "28" -0.017367705735 "t" "BodyGyro" "mean()" "X"
"LAYING" "29" -0.0258281004782609 "t" "BodyGyro" "mean()" "X"
"LAYING" "30" -0.0267812218571429 "t" "BodyGyro" "mean()" "X"
"WALKING" "1" -0.0695300462115789 "t" "BodyGyro" "mean()" "Y"
"WALKING" "2" -0.0482382316949153 "t" "BodyGyro" "mean()" "Y"
"WALKING" "3" -0.0779150937413793 "t" "BodyGyro" "mean()" "Y"
"WALKING" "4" -0.0726905278583333 "t" "BodyGyro" "mean()" "Y"
"WALKING" "5" -0.0690135249642857 "t" "BodyGyro" "mean()" "Y"
"WALKING" "6" -0.0744462466 "t" "BodyGyro" "mean()" "Y"
"WALKING" "7" -0.0837113724842105 "t" "BodyGyro" "mean()" "Y"
"WALKING" "8" -0.095791790535 "t" "BodyGyro" "mean()" "Y"
"WALKING" "9" -0.0625598710615385 "t" "BodyGyro" "mean()" "Y"
"WALKING" "10" -0.0819540783760943 "t" "BodyGyro" "mean()" "Y"
"WALKING" "11" -0.0705104974254237 "t" "BodyGyro" "mean()" "Y"
"WALKING" "12" -0.03442910782 "t" "BodyGyro" "mean()" "Y"
"WALKING" "13" -0.0798472502663158 "t" "BodyGyro" "mean()" "Y"
"WALKING" "14" -0.0829682847966102 "t" "BodyGyro" "mean()" "Y"
"WALKING" "15" -0.06124278833 "t" "BodyGyro" "mean()" "Y"
"WALKING" "16" -0.0695955689607843 "t" "BodyGyro" "mean()" "Y"
"WALKING" "17" -0.0839773343770492 "t" "BodyGyro" "mean()" "Y"
"WALKING" "18" -0.0613727362975 "t" "BodyGyro" "mean()" "Y"
"WALKING" "19" -0.0751569333730769 "t" "BodyGyro" "mean()" "Y"
"WALKING" "20" -0.074105054612549 "t" "BodyGyro" "mean()" "Y"
"WALKING" "21" -0.0590294439942308 "t" "BodyGyro" "mean()" "Y"
"WALKING" "22" -0.0960880731804348 "t" "BodyGyro" "mean()" "Y"
"WALKING" "23" -0.0640197920966102 "t" "BodyGyro" "mean()" "Y"
"WALKING" "24" -0.0658435879913793 "t" "BodyGyro" "mean()" "Y"
"WALKING" "25" -0.0820768065347297 "t" "BodyGyro" "mean()" "Y"
"WALKING" "26" -0.0841507651508475 "t" "BodyGyro" "mean()" "Y"
"WALKING" "27" -0.0365348163649123 "t" "BodyGyro" "mean()" "Y"
"WALKING" "28" -0.0172822168012963 "t" "BodyGyro" "mean()" "Y"
"WALKING" "29" -0.081960153154717 "t" "BodyGyro" "mean()" "Y"
"WALKING" "30" -0.0649170927338462 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "1" -0.166170015088679 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "2" -0.0320883097395833 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "3" -0.139275405637288 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "4" -0.0859471683596154 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "5" -0.117195551802128 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "6" -0.0518981989072549 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "7" -0.00247161973 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "8" -0.204205356087805 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "9" -0.0412587909579592 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "10" -0.0954600216446809 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "11" -0.0566928808703704 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "12" -0.0411314519307692 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "13" 0.00381966911090909 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "14" -0.123499570044444 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "15" -0.154721289270833 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "16" -0.0486136789705882 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "17" -0.0548455941370417 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "18" -0.0526133819862069 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "19" -0.134514320575 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "20" -0.174650964745098 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "21" -0.155622431382979 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "22" -0.181458414495238 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "23" -0.111564389137255 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "24" -0.105932947294915 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "25" -0.109437658104615 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "26" -0.0657601804418182 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "27" 0.00212499391686275 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "28" 0.0212250958019608 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "29" -0.152328112210204 "t" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "30" -0.0779606464676923 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "1" -0.0909371290204082 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "2" -0.00482329231914894 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "3" -0.0139358043959184 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "4" -0.0704025952333333 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "5" -0.0707805998787234 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "6" -0.0341782208604167 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "7" -0.049717460606383 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "8" -0.0500760173342105 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "9" -0.0712598843142857 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "10" -0.106742538831579 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "11" -0.0262775345369565 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "12" -0.0427336692521739 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "13" -0.0237205719148936 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "14" -0.0945288409066667 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "15" -0.0346755727619048 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "16" -0.068264792706383 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "17" -0.123517195928261 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "18" -0.0636214336761818 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "19" 0.0274707556666667 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "20" 0.0139023395111111 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "21" 0.0162145300888889 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "22" -0.0697154455833333 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "23" -0.0853077464277778 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "24" -0.0542300245127273 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "25" -0.101115076366897 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "26" -0.1003822042168 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "27" -0.0163131590545455 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "28" 0.00710564286763044 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "29" -0.0851045889895833 "t" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "30" -0.0693112411951613 "t" "BodyGyro" "mean()" "Y"
"SITTING" "1" -0.0919241549361702 "t" "BodyGyro" "mean()" "Y"
"SITTING" "2" -0.0599286797043478 "t" "BodyGyro" "mean()" "Y"
"SITTING" "3" -0.07524100275 "t" "BodyGyro" "mean()" "Y"
"SITTING" "4" -0.08943006108 "t" "BodyGyro" "mean()" "Y"
"SITTING" "5" -0.0835484079545455 "t" "BodyGyro" "mean()" "Y"
"SITTING" "6" -0.0899083302550909 "t" "BodyGyro" "mean()" "Y"
"SITTING" "7" -0.03361196465625 "t" "BodyGyro" "mean()" "Y"
"SITTING" "8" -0.0955089236521739 "t" "BodyGyro" "mean()" "Y"
"SITTING" "9" -0.04142711812 "t" "BodyGyro" "mean()" "Y"
"SITTING" "10" -0.0679993598888889 "t" "BodyGyro" "mean()" "Y"
"SITTING" "11" -0.0755284478679245 "t" "BodyGyro" "mean()" "Y"
"SITTING" "12" -0.0751980398235294 "t" "BodyGyro" "mean()" "Y"
"SITTING" "13" -0.0902687401836735 "t" "BodyGyro" "mean()" "Y"
"SITTING" "14" -0.0713478280925926 "t" "BodyGyro" "mean()" "Y"
"SITTING" "15" -0.0803428762830509 "t" "BodyGyro" "mean()" "Y"
"SITTING" "16" -0.0574525433043478 "t" "BodyGyro" "mean()" "Y"
"SITTING" "17" -0.0669245931234375 "t" "BodyGyro" "mean()" "Y"
"SITTING" "18" -0.0685796341105263 "t" "BodyGyro" "mean()" "Y"
"SITTING" "19" -0.0520207886438356 "t" "BodyGyro" "mean()" "Y"
"SITTING" "20" -0.0650689347121212 "t" "BodyGyro" "mean()" "Y"
"SITTING" "21" -0.0653077503317647 "t" "BodyGyro" "mean()" "Y"
"SITTING" "22" -0.0793617444354839 "t" "BodyGyro" "mean()" "Y"
"SITTING" "23" -0.0684325551029412 "t" "BodyGyro" "mean()" "Y"
"SITTING" "24" -0.0750132697044118 "t" "BodyGyro" "mean()" "Y"
"SITTING" "25" -0.0748002714615385 "t" "BodyGyro" "mean()" "Y"
"SITTING" "26" -0.0840648503320513 "t" "BodyGyro" "mean()" "Y"
"SITTING" "27" -0.0797345645214286 "t" "BodyGyro" "mean()" "Y"
"SITTING" "28" -0.0673943850555556 "t" "BodyGyro" "mean()" "Y"
"SITTING" "29" -0.0755797672133333 "t" "BodyGyro" "mean()" "Y"
"SITTING" "30" -0.074353558416129 "t" "BodyGyro" "mean()" "Y"
"STANDING" "1" -0.0593972209811321 "t" "BodyGyro" "mean()" "Y"
"STANDING" "2" -0.0820396577592593 "t" "BodyGyro" "mean()" "Y"
"STANDING" "3" -0.0585101918262295 "t" "BodyGyro" "mean()" "Y"
"STANDING" "4" -0.061824850625 "t" "BodyGyro" "mean()" "Y"
"STANDING" "5" -0.050987505 "t" "BodyGyro" "mean()" "Y"
"STANDING" "6" -0.0589823639438597 "t" "BodyGyro" "mean()" "Y"
"STANDING" "7" -0.0774336443396226 "t" "BodyGyro" "mean()" "Y"
"STANDING" "8" -0.0280117633814815 "t" "BodyGyro" "mean()" "Y"
"STANDING" "9" -0.060810158296 "t" "BodyGyro" "mean()" "Y"
"STANDING" "10" -0.0876820486363636 "t" "BodyGyro" "mean()" "Y"
"STANDING" "11" -0.0765465041914894 "t" "BodyGyro" "mean()" "Y"
"STANDING" "12" -0.0700083750360656 "t" "BodyGyro" "mean()" "Y"
"STANDING" "13" -0.0753205243684211 "t" "BodyGyro" "mean()" "Y"
"STANDING" "14" -0.05581088271 "t" "BodyGyro" "mean()" "Y"
"STANDING" "15" -0.0659637517169811 "t" "BodyGyro" "mean()" "Y"
"STANDING" "16" -0.068667733 "t" "BodyGyro" "mean()" "Y"
"STANDING" "17" -0.0770632126371795 "t" "BodyGyro" "mean()" "Y"
"STANDING" "18" -0.0732260127945206 "t" "BodyGyro" "mean()" "Y"
"STANDING" "19" -0.0631429827260274 "t" "BodyGyro" "mean()" "Y"
"STANDING" "20" -0.0698308923617808 "t" "BodyGyro" "mean()" "Y"
"STANDING" "21" -0.0738115865407865 "t" "BodyGyro" "mean()" "Y"
"STANDING" "22" -0.0690067688269841 "t" "BodyGyro" "mean()" "Y"
"STANDING" "23" -0.0652264793213235 "t" "BodyGyro" "mean()" "Y"
"STANDING" "24" -0.0692546674492754 "t" "BodyGyro" "mean()" "Y"
"STANDING" "25" -0.0698876853378378 "t" "BodyGyro" "mean()" "Y"
"STANDING" "26" -0.0731385762635135 "t" "BodyGyro" "mean()" "Y"
"STANDING" "27" -0.067507120075 "t" "BodyGyro" "mean()" "Y"
"STANDING" "28" -0.0739001646962025 "t" "BodyGyro" "mean()" "Y"
"STANDING" "29" -0.0721060679123077 "t" "BodyGyro" "mean()" "Y"
"STANDING" "30" -0.0670334379830509 "t" "BodyGyro" "mean()" "Y"
"LAYING" "1" -0.064486124088 "t" "BodyGyro" "mean()" "Y"
"LAYING" "2" -0.111800824583333 "t" "BodyGyro" "mean()" "Y"
"LAYING" "3" -0.0718507159435484 "t" "BodyGyro" "mean()" "Y"
"LAYING" "4" -0.0930128180759259 "t" "BodyGyro" "mean()" "Y"
"LAYING" "5" -0.0798709596153846 "t" "BodyGyro" "mean()" "Y"
"LAYING" "6" -0.107218315054386 "t" "BodyGyro" "mean()" "Y"
"LAYING" "7" -0.133605695057692 "t" "BodyGyro" "mean()" "Y"
"LAYING" "8" -0.0891374138592593 "t" "BodyGyro" "mean()" "Y"
"LAYING" "9" -0.15890291983 "t" "BodyGyro" "mean()" "Y"
"LAYING" "10" -0.0770325657265517 "t" "BodyGyro" "mean()" "Y"
"LAYING" "11" -0.041559989822807 "t" "BodyGyro" "mean()" "Y"
"LAYING" "12" -0.0835537350333333 "t" "BodyGyro" "mean()" "Y"
"LAYING" "13" -0.0966250701451613 "t" "BodyGyro" "mean()" "Y"
"LAYING" "14" -0.153423807745098 "t" "BodyGyro" "mean()" "Y"
"LAYING" "15" -0.0619700871944444 "t" "BodyGyro" "mean()" "Y"
"LAYING" "16" -0.113675060885714 "t" "BodyGyro" "mean()" "Y"
"LAYING" "17" -0.0944580192535211 "t" "BodyGyro" "mean()" "Y"
"LAYING" "18" -0.0837587308153846 "t" "BodyGyro" "mean()" "Y"
"LAYING" "19" -0.0952628014096386 "t" "BodyGyro" "mean()" "Y"
"LAYING" "20" -0.0954899626029412 "t" "BodyGyro" "mean()" "Y"
"LAYING" "21" -0.113800486377778 "t" "BodyGyro" "mean()" "Y"
"LAYING" "22" -0.09257231175 "t" "BodyGyro" "mean()" "Y"
"LAYING" "23" -0.105052917 "t" "BodyGyro" "mean()" "Y"
"LAYING" "24" -0.0955538053611111 "t" "BodyGyro" "mean()" "Y"
"LAYING" "25" -0.0716401726150685 "t" "BodyGyro" "mean()" "Y"
"LAYING" "26" -0.0903229228815789 "t" "BodyGyro" "mean()" "Y"
"LAYING" "27" -0.0957839566891892 "t" "BodyGyro" "mean()" "Y"
"LAYING" "28" -0.097448733725 "t" "BodyGyro" "mean()" "Y"
"LAYING" "29" -0.0761814357028986 "t" "BodyGyro" "mean()" "Y"
"LAYING" "30" -0.0761476351714286 "t" "BodyGyro" "mean()" "Y"
"WALKING" "1" 0.0849448173042105 "t" "BodyGyro" "mean()" "Z"
"WALKING" "2" 0.0828336633220339 "t" "BodyGyro" "mean()" "Z"
"WALKING" "3" 0.0813485942827586 "t" "BodyGyro" "mean()" "Z"
"WALKING" "4" 0.0805677161216667 "t" "BodyGyro" "mean()" "Z"
"WALKING" "5" 0.0815435495892857 "t" "BodyGyro" "mean()" "Z"
"WALKING" "6" 0.0838808799280702 "t" "BodyGyro" "mean()" "Z"
"WALKING" "7" 0.0641104602035088 "t" "BodyGyro" "mean()" "Z"
"WALKING" "8" 0.0509657915395833 "t" "BodyGyro" "mean()" "Z"
"WALKING" "9" 0.111629779896154 "t" "BodyGyro" "mean()" "Z"
"WALKING" "10" 0.0986695731160377 "t" "BodyGyro" "mean()" "Z"
"WALKING" "11" 0.0843744495507542 "t" "BodyGyro" "mean()" "Z"
"WALKING" "12" 0.0999739123004 "t" "BodyGyro" "mean()" "Z"
"WALKING" "13" 0.0784205641252632 "t" "BodyGyro" "mean()" "Z"
"WALKING" "14" 0.0513222717627119 "t" "BodyGyro" "mean()" "Z"
"WALKING" "15" 0.0842484921022222 "t" "BodyGyro" "mean()" "Z"
"WALKING" "16" 0.0818650735686274 "t" "BodyGyro" "mean()" "Z"
"WALKING" "17" 0.0757132656704918 "t" "BodyGyro" "mean()" "Z"
"WALKING" "18" 0.0944718394625 "t" "BodyGyro" "mean()" "Z"
"WALKING" "19" 0.0798106981923077 "t" "BodyGyro" "mean()" "Z"
"WALKING" "20" 0.0851359929294118 "t" "BodyGyro" "mean()" "Z"
"WALKING" "21" 0.0983715930038462 "t" "BodyGyro" "mean()" "Z"
"WALKING" "22" 0.0775266594847826 "t" "BodyGyro" "mean()" "Z"
"WALKING" "23" 0.10770045065339 "t" "BodyGyro" "mean()" "Z"
"WALKING" "24" 0.0972006320344828 "t" "BodyGyro" "mean()" "Z"
"WALKING" "25" 0.0867868736891892 "t" "BodyGyro" "mean()" "Z"
"WALKING" "26" 0.0851069247830508 "t" "BodyGyro" "mean()" "Z"
"WALKING" "27" 0.118267750196491 "t" "BodyGyro" "mean()" "Z"
"WALKING" "28" 0.116065910925926 "t" "BodyGyro" "mean()" "Z"
"WALKING" "29" 0.0856852236188679 "t" "BodyGyro" "mean()" "Z"
"WALKING" "30" 0.0839568239261538 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "1" 0.0583595463981132 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "2" 0.0688374021666667 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "3" 0.0215603697 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "4" 0.0843753843384615 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "5" 0.0424442819489362 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "6" 0.0664234025976471 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "7" 0.139217071509804 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "8" -0.0724546025804878 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "9" 0.14569462592449 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "10" 0.0879664182957447 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "11" 0.0638054379968518 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "12" 0.0898022757730769 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "13" 0.116679563256364 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "14" -0.0441381886666667 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "15" 0.0911681484547917 "t" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "16" -0.00779288021764706 "t" "BodyGyro" "mean()" "Z"
